,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.GoodForMeal,attributes.BusinessParking,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.Ambience,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.BusinessAcceptsCreditCards,Chinese,French,Mexican,Italian,Indian,Japanese,American
88,ypfFfR3-PbtoslIhohNstw,Lee's Korean BBQ,"6820 Spring Mountain Rd, Ste 110",Las Vegas,NV,89146,36.1267945,-115.2410377,3.5,483,1,"Local Services, Korean, Restaurants",1,1,3,1,1,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
89,#NAME?,Rani's World Foods,4505 W Sahara Ave,Las Vegas,NV,89102,36.1435825,-115.2014156,4,190,1,"Restaurants, Food, Ethnic Food, Indian, Specialty Food, Vegetarian, Grocery",1,0,2,1,1,average,1,1,0,1,1,1,free,none,casual,1,0,1,0,0,0,0,1,0,0
91,VMXl3Dm1Nwvgwo1PVYTXbg,Gold Spike,217 Las Vegas Blvd N,Las Vegas,NV,89101,36.1713078,-115.1402675,4,684,1,"Bars, Nightlife, Lounges, Restaurants, Dance Clubs, Cafes",0,0,1,1,0,average,0,2,1,1,2,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,0
92,6xgcHeLad-VaoTIQewK84A,N9NE Steakhouse,4321 W Flamingo Rd,Las Vegas,NV,89103,36.11475,-115.1941,4,838,0,"Seafood, Steakhouses, American (Traditional), Restaurants",0,1,1,2,0,average,0,4,0,0,1,1,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
93,5gv6AqHXfi3gJV4fb432Vw,Little Italy Pizza,"3711 S Valley View Blvd, Ste H",Las Vegas,NV,89103,36.122364,-115.1908149,3.5,132,1,"Pizza, Restaurants, Halal, Italian",1,0,2,0,0,average,1,1,0,1,1,0,no,none,casual,1,1,1,0,0,0,1,0,0,0
94,N6MzDoao6s68nAIW8vS9dQ,Biaggio's Pizzeria,"4235 S Fort Apache Rd, Ste 160",Las Vegas,NV,89147,36.1122018,-115.2980657,4.5,695,1,"Pasta Shops, Pizza, Specialty Food, Italian, Food, Restaurants",1,1,2,1,1,average,1,2,0,1,1,1,free,none,casual,1,1,1,0,0,0,1,0,0,0
95,SVGApDPNdpFlEjwRQThCxA,Juan's Flaming Fajitas & Cantina,"9640 W Tropicana, Ste 101",Las Vegas,NV,89147,36.100509,-115.302689,4.5,1624,1,"Nightlife, Restaurants, Bars, Mexican",1,0,2,1,1,average,1,2,1,1,1,1,free,full_bar,casual,1,0,1,0,0,1,0,0,0,0
96,r8Jr-7YfkhJL2nxk9lxUNg,Frank & Fina's Cocina,4175 S Grand Canyon Dr,Las Vegas,NV,89147,36.113498,-115.307372,4,396,1,"Restaurants, Mexican",1,1,2,1,1,average,1,2,0,1,1,0,no,full_bar,casual,1,0,1,0,0,1,0,0,0,0
97,M51gw2cz_vXarNBLbKkOxQ,The Cracked Egg,6435 S Rainbow Blvd,Las Vegas,NV,89118,36.07204557,-115.2435014,4,546,1,"Restaurants, Breakfast & Brunch",1,0,3,1,0,average,1,2,1,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,0
98,dm6sO_Y8JdKTE1ZM955yug,Chada Thai & Wine,"3400 S Jones Blvd, Ste 11A",Las Vegas,NV,89146,36.12737486,-115.224171,4.5,464,0,"Wine Bars, Restaurants, Bars, Thai, Nightlife",0,1,2,1,0,average,1,2,0,1,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
99,z2CVPfaG8C_rydUZCcsqbw,Ramen Hashi,"5808 Spring Mountain Rd, Ste 109",Las Vegas,NV,89146,36.1260798,-115.2216139,4.5,332,1,"Restaurants, Ramen, Japanese",1,0,2,1,0,average,1,1,0,0,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
100,lv5Bnqlt93NnvNJ2oNcQ8Q,Los Cucos Mexican Cafe,7315 Arroyo Crossing Pkwy,Las Vegas,NV,89113,36.0618411,-115.2519912,4,402,1,"Caterers, Tex-Mex, Restaurants, Nightlife, Mexican, Event Planning & Services, Bars",1,1,2,1,1,average,1,2,0,1,1,1,free,full_bar,casual,1,0,1,0,0,1,0,0,0,0
101,yNVcnSaMSrTmjJBMrHTy9w,Battista's Hole In the Wall,4041 Linq Ln,Las Vegas,NV,89109,36.115189,-115.168244,3.5,1183,1,"Bars, Restaurants, Nightlife, Italian, Wine Bars",1,1,1,1,0,average,0,2,0,1,1,1,no,full_bar,casual,1,0,1,0,0,0,1,0,0,0
102,glkEaoxbewiSMBiXs945JA,800 Degrees,3770 Las Vegas Blvd S,Las Vegas,NV,89109,36.1050207,-115.1735947,3.5,465,0,"Food, Restaurants, Pizza",1,0,2,0,0,average,1,2,1,0,1,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
103,H8qlBw1YaxMsItfz25-AyA,John Cutter,11770 W Charleston Blvd,Las Vegas,NV,89135,36.159014,-115.351342,3,317,1,"Nightlife, American (New), Burgers, Bars, Restaurants, Chicken Wings",0,0,2,1,0,average,1,2,1,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
104,eoyvbnRYQe-z85e8Rc6vAg,Grotto Ristorante,129 E Fremont St,Las Vegas,NV,89101,36.1703149,-115.1448997,4,500,1,"Italian, Restaurants, Bars, Nightlife, American (Traditional), Pizza, Beer, Wine & Spirits, Food",1,1,1,1,0,average,1,2,0,0,1,1,paid,full_bar,casual,1,0,1,0,0,0,1,0,0,1
105,2HxaDXZmAOH6LiuzGgNdPA,Farmer Boys,7010 S Rainbow Blvd,Las Vegas,NV,89118,36.0615179,-115.2424786,3,220,1,"American (Traditional), Sandwiches, Restaurants, Breakfast & Brunch, Salad, Mexican, Diners, Burgers",1,0,2,1,0,average,1,1,0,1,1,0,free,none,casual,1,0,1,0,0,1,0,0,0,1
107,g8oxQ1Ji9mr9PMjhEfaWSg,Dick's Last Resort,3850 Las Vegas Blvd S,Las Vegas,NV,89109,36.0994443,-115.1754685,3,853,1,"American (New), Food, Bars, American (Traditional), Restaurants, Nightlife, Beer, Wine & Spirits",1,1,2,1,1,average,1,2,1,0,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
108,sOYsxYYFl03PhHmz_rBDZQ,The Sparklings,"8310 S Rainbow Blvd, Ste 100",Las Vegas,NV,89139,36.0373842,-115.2429489,4,829,1,"Restaurants, American (New)",1,1,3,1,0,average,1,2,1,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
109,EfAqol3tWckyNrBMIooJmg,Kabob N More,3049 S Las Vegas Blvd,Las Vegas,NV,89109,36.13175404,-115.164273,3.5,304,1,"Arabian, Indian, Restaurants, Pakistani, Halal",1,1,2,1,1,quiet,1,2,0,1,1,1,free,none,casual,1,1,1,0,0,0,0,1,0,0
110,Hr-3nCQLKOYN6qTLtbOmcg,Streetcar Po-boys,1624 W Oakey Blvd,Las Vegas,NV,89102,36.1520371,-115.1632669,3.5,115,0,"Comfort Food, Restaurants, Soul Food, Sandwiches, Cajun/Creole",1,1,1,1,0,average,1,2,0,0,1,0,no,none,casual,1,1,1,0,0,0,0,0,0,0
111,biSsdqExmdvIKiFuowOadg,Lucky Foo's Restaurant & Bar,8955 S Eastern Ave,Las Vegas,NV,89123,36.02651027,-115.1191954,4,306,0,"American (New), Asian Fusion, Sushi Bars, Restaurants, American (Traditional)",1,1,1,1,1,average,1,2,1,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
112,XsSgv3vBOyOBXn3Co8EVIg,Q Bistro,"3400 S Jones Blvd, Ste 12",Las Vegas,NV,89146,36.1273969,-115.2240685,4.5,516,1,"American (New), Nightlife, Korean, Bars, Barbeque, Chicken Wings, Restaurants, Asian Fusion, Pizza, Soup",1,1,3,1,1,average,1,2,0,1,2,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
113,CtZ3HujCLTChyoad_L-nHA,PizzaRev,"7090 South Rainbow Blvd, Suite 110",Las Vegas,NV,89118,36.059716,-115.242234,4,459,1,"Restaurants, Pizza",1,0,2,0,0,average,1,1,1,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
114,XwJ6fZRVbxQYRsryy4-qDw,Urban Crawfish Station,"4821 Spring Mountain Rd, Ste C",Las Vegas,NV,89103,36.1259785,-115.2075817,4.5,578,1,"Cajun/Creole, Vietnamese, Seafood, American (Traditional), Restaurants",1,0,2,2,1,average,1,2,0,0,1,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
115,n0bg7kf6HcpFchCtxJyc5A,Mr Chow,3570 Las Vegas Blvd S,Las Vegas,NV,89109,36.11589256,-115.1769328,3,392,1,"Restaurants, Chinese",0,1,1,2,0,average,1,4,1,0,3,0,free,full_bar,dressy,1,0,1,1,0,0,0,0,0,0
116,EneqsOFGCK4KXofNHsc5aQ,In-N-Out Burger,"3545 S Las Vegas Blvd, Ste L24",Las Vegas,NV,89109,36.1174214,-115.1701669,4,487,1,"American (Traditional), Burgers, Fast Food, Restaurants",1,0,3,0,0,average,1,1,1,0,2,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
117,A4zLP5AyKEEHQr_dWEZKig,Cleo,2535 S Las Vegas Blvd,Las Vegas,NV,89109,36.1422486,-115.156616,4.5,534,1,"Restaurants, Mediterranean, American (New), Tapas/Small Plates, Greek, Middle Eastern",0,1,1,2,0,average,1,3,0,0,1,0,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
118,DW0ZvWuYaSvMcB_3LG5RGg,Pei Wei,10830 W Charleston Blvd,Las Vegas,NV,89135,36.161278,-115.331443,3.5,210,1,"Restaurants, Chinese, Asian Fusion, Fast Food, Gluten-Free",1,0,2,1,1,average,1,2,1,1,1,0,no,beer_and_wine,casual,1,0,1,1,0,0,0,0,0,0
119,RkOguMKU13hPglELb6t2Vg,Royal Indian Bistro,3700 W Flamingo Rd,Las Vegas,NV,89103,36.11680222,-115.1856472,3.5,192,1,"Ethnic Food, Indian, Food, Vegan, Bars, Vegetarian, Specialty Food, Nightlife, Restaurants, Soup",1,1,2,3,1,quiet,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,1,0,0
120,n8Zqqhff-2cxzWt_nwhU2Q,Public School 702,1850 Festival Plaza Dr,Las Vegas,NV,89135,36.151269,-115.332772,4,1167,1,"Gastropubs, Bars, American (New), Restaurants, Nightlife",1,1,3,3,0,average,1,2,1,1,2,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
121,BhueLLvA0k9G1Lr0WeZX9w,Café Zupas,7060 S Rainbow Blvd,Las Vegas,NV,89118,36.06031974,-115.2416231,3.5,302,1,"Salad, Restaurants, Soup, Sandwiches, American (New)",1,0,3,0,1,average,1,2,1,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
122,54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,9695 W Flamingo Rd,Las Vegas,NV,89147,36.11418074,-115.3039206,3.5,202,0,"Caterers, Restaurants, Event Planning & Services, Sandwiches, Barbeque",1,1,2,1,1,average,1,2,0,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,0
123,gjCmXkMNVE0JSk8puUwv6g,Eatt Gourmet Bistro,"7865 W Sahara Ave, Ste 104 & 105",Las Vegas,NV,89117,36.1433174,-115.262227,4.5,302,1,"Fast Food, Restaurants, Sandwiches, Bakeries, Soup, Salad, Vegan, Gluten-Free, American (New), Breakfast & Brunch, Event Planning & Services, Mediterranean, French, Food, Vegetarian, Personal Chefs, Caterers, Food Delivery Services",1,1,3,1,1,quiet,1,2,1,1,2,1,free,beer_and_wine,casual,1,1,1,0,1,0,0,0,0,1
124,HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,3535 S Las Vegas Blvd,Las Vegas,NV,89109,36.11808023,-115.1724324,3.5,3222,1,"Breakfast & Brunch, American (Traditional), African, Restaurants, Bars, Pubs, Burgers, Nightlife, American (New)",1,1,3,1,0,average,1,2,1,0,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
125,6TvB1PZCY1Ap2S-yNJPs4w,Hooters Restaurant,115 E Tropicana Ave,Las Vegas,NV,89109,36.100561,-115.167671,2.5,156,1,"Sports Bars, Nightlife, Burgers, Bars, Restaurants, Chicken Wings, American (Traditional), American (New)",0,1,2,3,0,average,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
126,hh-N1r9O1JpvzGw1mp0bKw,Rock'N'oodles,1108 S 3rd St,Las Vegas,NV,89104,36.1584369,-115.1512011,4.5,310,0,"American (New), Restaurants, Italian, Food, Salad, Local Flavor, Noodles",1,0,2,2,1,average,1,2,1,1,2,1,free,none,casual,0,1,1,0,0,0,1,0,0,1
127,CgCujnZFGzsMPDVo4VNCLA,Blaze Fast-Fire'd Pizza,"10060 W Sahara Ave, Sahara Center",Las Vegas,NV,89117,36.145956,-115.312655,4,128,1,"Salad, Fast Food, Restaurants, Pizza",1,0,3,0,1,average,1,2,1,1,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
128,znWHLW1pt19HzW1VY6KfCA,Hash House A Go Go,3700 W Flamingo Rd,Las Vegas,NV,89103,36.117556,-115.188138,3.5,642,1,"Breakfast & Brunch, American (New), Restaurants, American (Traditional)",1,0,3,1,0,average,1,2,0,0,1,0,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
129,ZhLSAiRj9kANxf8m2SBfRA,Lucki Thai,467 E Silverado Ranch Blvd,Las Vegas,NV,89183,36.01198464,-115.1535986,4.5,712,1,"Thai, Restaurants, Local Flavor",1,1,2,1,1,average,1,2,0,1,1,0,no,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
130,fE7x3Ui2mzdwdfJnd7r_1g,Earl of Sandwich,3570 S Las Vegas Blvd,Las Vegas,NV,89109,36.116156,-115.175059,3,151,1,"Coffee & Tea, Sandwiches, Food Court, Event Planning & Services, Food, Salad, Wraps, Caterers, Restaurants",1,0,1,1,0,loud,1,2,0,0,2,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
131,UGiMMw54qYxac0eE_cBbaA,Sammy's Beach Bar & Grill,5757 Wayne Newton Blvd,Las Vegas,NV,89169,36.08268837,-115.1482591,2.5,222,1,"Bars, Restaurants, Mexican, Nightlife, Sports Bars, American (New)",1,0,2,1,0,average,1,2,0,0,2,1,no,full_bar,casual,0,0,1,0,0,1,0,0,0,1
132,isw3cS3hOKdKeBgi3lF3-A,Eureka!,520 E Fremont St,Las Vegas,NV,89101,36.1689261,-115.1395913,4.5,231,1,"Breakfast & Brunch, Nightlife, Restaurants, Cocktail Bars, American (Traditional), Bars",0,0,6,3,0,average,1,2,1,1,3,1,free,full_bar,casual,1,1,1,0,0,0,0,0,0,1
133,296PZdxSrtH08EUwCsOKMw,Michael's Gourmet Room,9777 S Las Vegas Blvd,Las Vegas,NV,89183,36.011478,-115.174141,4.5,165,1,"Restaurants, Seafood, Steakhouses, American (New), Casinos, Hotels & Travel, Event Planning & Services, Arts & Entertainment, American (Traditional), Hotels",0,1,1,2,0,quiet,0,4,0,0,3,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
134,EMrghF81px-wnNqEYqA0Kw,Panera Bread,740 S Rampart Blvd,Las Vegas,NV,89145,36.16327885,-115.2891617,3,169,1,"Breakfast & Brunch, Soup, Food, Sandwiches, Restaurants, American (New), Bagels, Salad",1,0,3,1,1,average,1,1,1,1,1,0,free,none,casual,1,0,1,0,0,0,0,0,0,1
136,vx4YAA02Qz6khRD1fZ1MFA,Ping Pang Pong,4000 W Flamingo Rd,Las Vegas,NV,89103,36.116901,-115.193512,3.5,1005,1,"Cantonese, Seafood, Dim Sum, Restaurants, Chinese",1,0,2,1,0,loud,1,2,0,0,1,0,free,beer_and_wine,casual,1,0,1,1,0,0,0,0,0,0
137,X11JfeIVH9d6qMrDqA-N7A,Scooter's Pub,6200 S Rainbow Blvd,Las Vegas,NV,89118,36.0759368,-115.2422872,4,177,1,"Bars, Nightlife, American (Traditional), Sports Bars, Restaurants",0,0,2,1,0,average,1,2,0,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
139,HykZIiaHS35N2c5_QHoClA,Manna Korean BBQ,"6475 W Charleston Blvd, Ste 140",Las Vegas,NV,89146,36.1586808,-115.2367199,4.5,110,1,"Korean, Restaurants, Soul Food, Bubble Tea, Barbeque, Food",1,0,1,1,1,average,1,1,1,1,1,0,free,none,casual,1,1,1,0,0,0,0,0,0,0
141,dYMhfzyZyklXELmYq_wfKg,Flavors The Buffet,3475 Las Vegas Blvd S,Las Vegas,NV,89109,36.11992826,-115.172435,3,704,1,"Restaurants, Buffets",1,1,4,1,0,average,1,2,0,0,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
142,8yiLVWzJyyTEhYE0fVNvlA,Il Mulino New York,"3500 Las Vegas Blvd S, Ste T30",Las Vegas,NV,89109,36.119468,-115.173077,4,305,1,"Restaurants, Italian",0,1,1,2,1,quiet,0,4,1,0,1,0,no,full_bar,dressy,1,0,1,0,0,0,1,0,0,0
143,YRiQtFNteLUUEiGkdQ23vg,All-American Bar & Grille,3700 W Flamingo Rd,Las Vegas,NV,89103,36.117207,-115.188261,3,416,1,"Seafood, Restaurants, American (Traditional), Sports Bars, Bars, Nightlife",1,1,3,1,0,average,1,2,0,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
144,YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,"3708 Las Vegas Blvd S, Level 3, Boulevard Tower",Las Vegas,NV,89109,36.10939219,-115.173773,4,1063,1,"Seafood, Greek, Restaurants",0,1,2,1,1,average,0,3,1,0,2,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,0
145,FYqFfaxVRW6pdviONXIoDw,Fleming's Prime Steakhouse & Wine Bar - Las Vegas,6515 S Las Vegas Blvd,Las Vegas,NV,89119,36.06956753,-115.1737474,4,389,1,"Nightlife, Restaurants, Steakhouses, American (New), Seafood, Bars, Wine Bars",0,1,1,1,0,average,1,3,1,0,1,1,free,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
146,nW27OMU438BjZF64lj97sQ,Pho 90,"4355 W Spring Mountain Rd, Ste 101A",Las Vegas,NV,89102,36.12600812,-115.198455,4,247,1,"Restaurants, Vietnamese, Food, Sandwiches, Coffee & Tea, Breakfast & Brunch, Soup",1,0,4,1,0,average,1,1,0,1,1,1,no,none,casual,1,0,1,0,0,0,0,0,0,0
147,Cl-xl1vTUwHeaGgBxzdTRA,Chow Mein House,10300 W Charleston Blvd,Las Vegas,NV,89135,36.16021403,-115.321554,4,182,1,"Restaurants, Chinese",1,1,2,0,1,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,1,1,1,0,0,0,0,0,0
148,GxfgOFgUhv2rfr3FXVWfCg,Pizza My Dear,"1725 E Warm Springs Rd, Ste 9",Las Vegas,NV,89119,36.05730087,-115.1283009,4,231,1,"Sandwiches, Gluten-Free, Food, Italian, Pizza, Food Delivery Services, Restaurants",1,0,2,1,1,quiet,1,1,0,0,1,0,no,none,casual,1,1,1,0,0,0,1,0,0,0
149,M9zu5KTyVwVC-45Mn8Wp0g,Taste,"7945 S Rainbow Blvd, Ste B",Las Vegas,NV,89139,36.04439434,-115.243879,4,157,1,"Seafood, Chinese, Szechuan, Cantonese, Restaurants",1,1,3,1,1,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,1,1,1,0,0,0,0,0,0
151,EdY6q0CO2mlATpoTFkvHAw,Dim Sum Cafe,3700 S Hualapai Way,Las Vegas,NV,89147,36.12175389,-115.3143929,4,385,1,"Chinese, Dim Sum, Cafes, Restaurants",1,0,3,1,1,quiet,1,1,0,1,1,1,no,beer_and_wine,casual,1,1,1,1,0,0,0,0,0,0
152,6ANVuBMmpkXpFd5Hzkn4_Q,Red 8,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.12578335,-115.1659684,3.5,550,1,"Chinese, Diners, Asian Fusion, Buffets, Restaurants",1,1,2,2,0,average,1,2,0,0,0,0,no,full_bar,casual,1,0,1,1,0,0,0,0,0,0
153,YkAcruXbhN6sHDXn0jcySw,Norm's Eggs Cafe,"3655 S Durango Dr, Ste 29",Las Vegas,NV,89147,36.1232761,-115.2796896,3.5,182,0,"Burgers, Restaurants, Breakfast & Brunch",1,0,3,1,1,average,1,1,1,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,0,0
154,ibFdignja_hNpgCjDYP7Ug,Wahoo's Fish Tacos,7020 W Sunset Rd,Las Vegas,NV,89113,36.07086273,-115.2449476,4,278,1,"Seafood, Food, Gluten-Free, Restaurants, Mexican",1,0,3,1,1,average,1,1,0,1,1,1,free,full_bar,casual,1,1,1,0,0,1,0,0,0,0
155,X5uxdU9GHoUAqo2wmbg3OQ,Island Malaysian Cuisine,"5115 Spring Mountain Rd, Ste 217",Las Vegas,NV,89103,36.125592,-115.211199,4,265,1,"Asian Fusion, Malaysian, Ethnic Food, Food, Specialty Food, Thai, Singaporean, Chinese, Restaurants",1,1,2,2,1,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,1,1,1,0,0,0,0,0,0
157,QnfAHUr5-HTiaA5-va3glQ,Streets of New York,"5135 S Fort Apache, Ste #35",Las Vegas,NV,89148,36.0950052,-115.2981583,3.5,228,1,"Sandwiches, Pizza, Italian, Restaurants",1,1,2,1,1,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,1,1,0,0,0,1,0,0,0
158,8pmGz3Lg4f_r7HdDZPa4dQ,Payless Pizza,"5785 W Tropicana Ave, Ste 3",Las Vegas,NV,89103,36.0994967,-115.220404,4,405,1,"American (Traditional), American (New), Pizza, Italian, Food, Barbeque, Salad, Restaurants",1,1,2,1,1,quiet,1,1,1,1,1,1,free,none,casual,1,1,1,0,0,0,1,0,0,1
159,SU56w479vUfFHsvmvQIf7A,India Oven,2218 Paradise Rd,Las Vegas,NV,89119,36.1446996,-115.1551759,3.5,133,0,"Restaurants, Indian, Pakistani",1,1,2,1,1,quiet,1,2,0,1,0,0,no,beer_and_wine,casual,1,1,1,0,0,0,0,1,0,0
160,fhvLEIKdL8Xw3ZKrHCPcpA,Canter's Las Vegas,"330 S Rampart Blvd, Ste 160",Las Vegas,NV,89145,36.168389,-115.285329,3,339,0,"Event Planning & Services, Restaurants, Delis, Venues & Event Spaces",1,0,5,3,1,quiet,1,2,1,1,1,0,free,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
161,N0apJkxIem2E8irTBRKnHw,Wolfgang Puck Bar & Grill Las Vegas,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.102543,-115.169884,4,1615,1,"Sandwiches, Pizza, Salad, Food, Beer, Wine & Spirits, Nightlife, Bars, Restaurants, Hotels & Travel, American (New)",1,1,1,2,0,average,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
162,yEyA7uILKG97qnyx3K2WAg,Center Cut Steakhouse,3555 Las Vegas Blvd S,Las Vegas,NV,89109,36.11643684,-115.1721598,3,261,1,"Steakhouses, Restaurants",0,1,1,2,0,average,0,3,0,0,0,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,0
163,2LNnIARy-lGmrlEMZSxZ1w,Great Buns Bakery,3270 E Tropicana Ave,Las Vegas,NV,89121,36.100745,-115.103546,4.5,154,1,"Sandwiches, Food, Restaurants, Desserts, Bakeries",1,0,1,1,0,average,1,1,0,1,1,0,no,none,casual,0,1,1,0,0,0,0,0,0,0
164,EUWBT5GDxPC95w9itZ1EHw,Garden Court Buffet,200 N Main St,Las Vegas,NV,89101,36.17409732,-115.1451099,3.5,556,1,"Restaurants, Hotels, Event Planning & Services, Hotels & Travel, Buffets, American (Traditional), Casinos, Arts & Entertainment",1,0,4,1,0,average,0,2,0,1,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
165,rx1AEnleVRWMNz6vB-YhfQ,China One,921 S Rainbow Blvd,Las Vegas,NV,89145,36.1611511,-115.2453624,3.5,124,1,"Restaurants, Chinese, Food",1,0,2,0,1,average,1,1,0,1,0,0,no,none,casual,1,1,1,1,0,0,0,0,0,0
166,grlL6zmHBOer9rPycsRhBA,Bocho Sushi,124 S 6th St,Las Vegas,NV,89101,36.1679746,-115.1404417,4.5,461,1,"Bars, Sushi Bars, Nightlife, Restaurants, Japanese",1,1,2,1,0,average,1,2,0,1,3,1,free,full_bar,casual,1,0,1,0,0,0,0,0,1,0
167,#NAME?,MGM Grand Buffet,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.10209118,-115.1717784,2.5,1162,1,"Buffets, Restaurants, American (Traditional)",1,0,2,1,0,average,0,2,0,0,1,0,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
168,wZvSsHFU0NdyQ03625kh6g,Capital Seafood Restaurant,"4215 W Spring Mountain Rd, Ste B-202",Las Vegas,NV,89102,36.12541155,-115.1956302,3.5,159,1,"Restaurants, Seafood, Chinese",1,1,2,1,1,average,1,2,0,1,1,0,no,beer_and_wine,casual,1,0,1,1,0,0,0,0,0,0
169,faPVqws-x-5k2CQKDNtHxw,Yardbird Southern Table & Bar,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.12232802,-115.1701118,4.5,3576,1,"Restaurants, American (New), Southern",1,1,3,1,1,average,1,2,0,1,2,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
170,VzekjBEdqFdJsXEOWInA1A,Albo Pizza,1510 S Las Vegas Blvd,Las Vegas,NV,89104,36.1526625,-115.1518372,4,138,1,"Restaurants, Pizza, Food, Pasta Shops, Salad, American (Traditional), Specialty Food, Italian",1,0,3,1,1,quiet,1,1,0,1,1,1,free,none,casual,1,1,1,0,0,0,1,0,0,1
171,qmymSqVwHYRqdwfcBatzpQ,Vintner Grill,"10100 W Charleston Blvd, Ste 150",Las Vegas,NV,89135,36.15943769,-115.3166287,4,687,1,"American (New), Wine Bars, Sandwiches, Cocktail Bars, Bars, Nightlife, American (Traditional), Restaurants",0,1,1,2,1,average,1,3,1,0,1,1,free,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
172,d_L-rfS1vT3JMzgCUGtiow,Border Grill,3950 S Las Vegas Blvd,Las Vegas,NV,89119,36.09006691,-115.1769729,4,1623,1,"Breakfast & Brunch, Restaurants, Tapas/Small Plates, Mexican",1,1,2,2,1,average,1,2,1,0,1,1,free,full_bar,casual,1,0,1,0,0,1,0,0,0,0
174,16Fplxu-OwVmTEFxQAUP4g,TENDER Steakhouse,3900 Las Vegas Blvd S,Las Vegas,NV,89109,36.09535564,-115.1766143,3.5,473,1,"Nightlife, Restaurants, Bars, Steakhouses, American (Traditional)",0,1,1,2,0,quiet,0,3,0,0,1,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
175,2dCnTMv3Hh-fM8bOjYS4Xw,Nevada Chicken Cafe,6155 W Sahara Ave,Las Vegas,NV,89146,36.1437858,-115.2266305,3.5,372,1,"Cafes, Sandwiches, Delis, Wraps, Restaurants, American (Traditional), Barbeque, Chicken Shop, Food, American (New), Salad",1,0,2,1,1,average,1,2,1,1,1,1,no,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,1
