"","business_id","sentiments","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","Chinese","French","Mexican","Italian","Indian","Japanese","American","China.p","India.p","Italy.p","Japan.p","France.p","Mexico.p"
"60","0zoXYHq82haayMaV952jEQ",3,"Greens and Proteins","9809 W Flamingo Rd","Las Vegas","NV","89147",36.1148228,-115.3062846,4,409,1,"Sandwiches, Juice Bars & Smoothies, Food, Burgers, American (New), Restaurants, Pizza",1,0,4,1,1,"average",1,2,1,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"61","16Fplxu-OwVmTEFxQAUP4g",4,"TENDER Steakhouse","3900 Las Vegas Blvd S","Las Vegas","NV","89109",36.0953556397,-115.176614273,3.5,473,1,"Nightlife, Restaurants, Bars, Steakhouses, American (Traditional)",0,1,1,2,0,"quiet",0,3,0,0,1,0,"no","full_bar","dressy",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"62","16tWXenJ1wTqugXJU7yiZg",3,"808 Sushi","7435 S Durango Dr","Las Vegas","NV","89113",36.0529679,-115.2799153,3.5,500,1,"Sushi Bars, Desserts, Japanese, Hawaiian, Food, Restaurants",1,0,2,1,1,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"63","19S0gFtg5GTX6CkiApJiAQ",4,"Frijoles & Frescas Grilled Tacos","7000 W Charleston Blvd","Las Vegas","NV","89117",36.1594235,-115.2515385,4,481,1,"Mexican, Restaurants, Event Planning & Services, Caterers",1,0,2,1,1,"average",1,1,0,1,1,0,"free","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"64","1bALsE6aZE23mGV2WPxN_g",-3,"Capriotti's Sandwich Shop","4983 W Flamingo Rd, Ste D","Las Vegas","NV","89103",36.1148685,-115.2097115,4,135,1,"Sandwiches, Restaurants",1,0,2,1,1,"average",1,1,0,0,1,0,"no","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"65","1CaM8eIvl41l4f3V-V-cAw",3,"Smooth Eats","124 S 6th St, Ste 160","Las Vegas","NV","89101",36.167893793,-115.1402384607,4.5,127,1,"Food, Specialty Food, Health Markets, Juice Bars & Smoothies, Vegetarian, Comfort Food, Restaurants, Sandwiches",1,0,4,1,0,"quiet",1,1,1,1,1,0,"free","none","casual",0,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"66","1CP8aJa8ILlfM5deroar0Q",-1,"Wingstop","5045 W Tropicana Ave","Las Vegas","NV","89103",36.1002191,-115.2099431,3,168,1,"Restaurants, American (New), Chicken Wings",1,0,2,1,1,"average",1,2,1,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"67","1CR2ddUcjYYwRd5JLtiRrw",1,"Hard Rock Cafe","3771 Las Vegas Boulevard South","Las Vegas","NV","89109",36.1042269,-115.1721488,3.5,608,1,"American (New), Nightlife, Breakfast & Brunch, Arts & Entertainment, Music Venues, Burgers, Restaurants, American (Traditional)",1,1,2,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"68","1CTapYK3FHvpiJaQhOaaIw",1,"L & L Hawaiian Barbecue","2060 E Serene Ave, Ste 100","Las Vegas","NV","89123",36.0209001,-115.1247688,3.5,104,1,"Restaurants, Barbeque, Hawaiian",1,0,2,0,1,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"69","1CWMNSTRMejdSyXBG2chNg",1,"Fireside Restaurant & Tavern","1785 E Cactus Ave","Las Vegas","NV","89183",35.999495,-115.128018,3.5,139,1,"Gastropubs, Nightlife, Bars, Food, American (New), Restaurants",0,0,3,1,0,"average",1,2,0,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"70","1DP5vHxJzCDbgawv0WC3yA",4,"Rose. Rabbit. Lie","3708 Las Vegas Blvd S, Level 2, The Chelsea Tower, The Chelsea Tower","Las Vegas","NV","89109",36.109759,-115.176655,4,908,1,"Diners, Nightlife, Restaurants, Bars, Social Clubs, American (New), Performing Arts, Cocktail Bars, Arts & Entertainment",0,1,2,2,0,"loud",0,4,0,0,1,0,"no","full_bar","dressy",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"71","1gU1ZNbcvk0puuUQjbl23w",0,"Sushi Factory","7480 S Rainbow Blvd, Ste C","Las Vegas","NV","89139",36.0527735,-115.2425,4,213,1,"Asian Fusion, Japanese, Sushi Bars, Restaurants",1,1,4,1,1,"average",1,2,0,0,3,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"72","1KhBzrqmU164bss64jR5uA",5,"Rick's Rollin Smoke BBQ & Tavern","725 Las Vegas Blvd S, Ste 110","Las Vegas","NV","89101",36.161205,-115.145457,4,284,1,"Bars, Beer Bar, Barbeque, Restaurants, Sandwiches, Nightlife",1,0,2,1,1,"average",1,2,1,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"73","1MrSwj8i2VEBHdp3IsWCpQ",6,"El Fish Taco","2457 E Tropicana Ave","Las Vegas","NV","89121",36.099662,-115.1177252,4.5,116,0,"Food, Restaurants, Breweries, Seafood, Mexican",1,1,1,1,1,"average",1,2,1,1,1,1,"free","beer_and_wine","casual",1,1,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"74","1qTx9z8RMz7RIYKAfnpZ0A",1,"Lillie's Asian Cuisine","129 E Fremont St","Las Vegas","NV","89101",36.1700398206,-115.1447975636,3.5,104,1,"Hotels, Chinese, Casinos, Event Planning & Services, Arts & Entertainment, Restaurants, Hotels & Travel",1,1,1,1,0,"average",1,3,0,0,0,0,"no","full_bar","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"75","1SCETxRnwaYo2aBC3fi4SA",11,"PDQ - Las Vegas: Sahara","3010 W Sahara Ave","Las Vegas","NV","89102",36.1444632,-115.182113,4.5,217,0,"Chicken Shop, Salad, Sandwiches, Restaurants, Fast Food, Chicken Wings",1,0,2,1,1,"average",1,1,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"76","1SE9f6TEV5XhnTuuK01xwA",-3,"Wingstop","3910 S Maryland Pkwy","Las Vegas","NV","89119",36.1179083858,-115.1371387043,3,172,1,"Fast Food, American (New), Restaurants, Food, Chicken Wings",1,0,2,0,1,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"77","1Vvxx-9AoINg8TJXOZgEHg",7,"YOLOS","3667 Las Vegas Blvd S","Las Vegas","NV","89109",36.109846,-115.172381,3.5,535,1,"Venues & Event Spaces, American (New), Event Planning & Services, Restaurants, Mexican, Karaoke, Nightlife, Bars, Food",0,1,1,2,0,"average",1,2,0,0,1,1,"no","full_bar","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"78","1WBVqmo7tgF0z0eGf4fPhQ",8,"Pastaidea","7668 W Lake Mead Blvd, Unit 107","Las Vegas","NV","89128",36.196944,-115.262117,4.5,456,1,"Noodles, Italian, Restaurants",1,1,3,1,1,"average",1,2,1,1,1,0,"no","none","casual",0,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"79","1Z5S_Lkcl6vA3ZvrAG91TA",1,"Sofrito Rico Authentic Puerto Rican Cuisine","5201 W Charleston Blvd, Ste 110","Las Vegas","NV","89146",36.1588302,-115.2111651,4.5,363,1,"Restaurants, Caribbean, Food, Latin American, Farmers Market, Puerto Rican",1,1,2,1,1,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"80","1ZJz840L496LAmQdeDv0WA",14,"Pinches Tacos","707 E Fremont St, Ste 5, Shipping Container Park","Las Vegas","NV","89101",36.167751,-115.138161,4,483,1,"Restaurants, Mexican",1,0,2,1,0,"average",1,1,1,1,1,0,"no","beer_and_wine","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"81","1ZnVfS-qP19upP_fwOhZsA",3,"Big Wong Restaurant","5040 Spring Mountain Rd","Las Vegas","NV","89146",36.126663,-115.20992,4,949,1,"Chinese, Restaurants, Noodles, Taiwanese, Malaysian, Soup, Asian Fusion",1,0,2,1,0,"average",1,1,0,0,1,0,"no","none","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"82","21sGRVR7HEs_t6PdB9tGMw",-1,"Angelina's Pizzeria","5750 S Decatur Blvd","Las Vegas","NV","89118",36.0852347,-115.2073958,3,228,1,"Italian, Salad, Restaurants, Sandwiches, Burgers, Pizza",0,1,3,1,1,"average",1,2,0,0,1,1,"no","full_bar","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"83","25wTaO0_Rk-GLb4k2uMs0Q",9,"AquaKnox","3355 Las Vegas Blvd","Las Vegas","NV","89109",36.122881,-115.168939,4,504,1,"Steakhouses, Lounges, Bakeries, Bars, Seafood, Restaurants, Live/Raw Food, Nightlife, Food",0,1,1,1,0,"average",0,4,0,0,2,1,"free","full_bar","dressy",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"84","296PZdxSrtH08EUwCsOKMw",12,"Michael's Gourmet Room","9777 S Las Vegas Blvd","Las Vegas","NV","89183",36.011478,-115.174141,4.5,165,1,"Restaurants, Seafood, Steakhouses, American (New), Casinos, Hotels & Travel, Event Planning & Services, Arts & Entertainment, American (Traditional), Hotels",0,1,1,2,0,"quiet",0,4,0,0,3,0,"no","full_bar","dressy",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"85","2B46bRpDh49eDyjXGhL_ZQ",1,"La Maison de Maggie","3455 S Durango Dr, Ste 112","Las Vegas","NV","89117",36.1271566,-115.2800102,4.5,339,1,"Cafes, Restaurants, Gluten-Free, Creperies, French",1,0,3,1,1,"quiet",1,2,1,0,1,0,"free","beer_and_wine","casual",1,1,1,0,1,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"86","2bK1ng2mnRdtTh_BDNGmIg",2,"North End Pizza","6440 N Durango Dr","Las Vegas","NV","89149",36.2777222,-115.2863093,3.5,329,1,"Italian, Restaurants, Pizza",1,0,2,1,0,"average",1,2,0,0,1,1,"no","beer_and_wine","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"87","2dCnTMv3Hh-fM8bOjYS4Xw",0,"Nevada Chicken Cafe","6155 W Sahara Ave","Las Vegas","NV","89146",36.1437858,-115.2266305,3.5,372,1,"Cafes, Sandwiches, Delis, Wraps, Restaurants, American (Traditional), Barbeque, Chicken Shop, Food, American (New), Salad",1,0,2,1,1,"average",1,2,1,1,1,1,"no","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"88","2g_auUWw7c3c2CUTgVqI8Q",3,"Pho 88","7920 S Rainbow Blvd","Las Vegas","NV","89139",36.0447344,-115.2425,4,160,1,"Vietnamese, Soup, Restaurants, Noodles",1,0,2,1,0,"average",1,1,0,0,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"89","2HxaDXZmAOH6LiuzGgNdPA",5,"Farmer Boys","7010 S Rainbow Blvd","Las Vegas","NV","89118",36.0615179,-115.2424786,3,220,1,"American (Traditional), Sandwiches, Restaurants, Breakfast & Brunch, Salad, Mexican, Diners, Burgers",1,0,2,1,0,"average",1,1,0,1,1,0,"free","none","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"90","2I_qSTehoUFsDNjaqCVxlA",13,"Cafe Moda","3400 S Jones Blvd","Las Vegas","NV","89146",36.1273969,-115.2240685,3,179,1,"Filipino, Party & Event Planning, Venues & Event Spaces, Nightlife, Bars, Restaurants, Karaoke, Event Planning & Services, Dance Clubs",0,1,1,1,1,"loud",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"91","2iTsRqUsPGRH1li1WVRvKQ",4,"Carson Kitchen","124 S 6th St, Ste 100","Las Vegas","NV","89101",36.1678783157,-115.1406404749,4.5,2024,1,"Bars, Restaurants, Nightlife, Cocktail Bars, American (New), Seafood, Gastropubs, Food, Comfort Food, Salad, Tapas/Small Plates, Burgers, Desserts, Vegan",0,0,2,1,1,"average",1,2,1,1,3,0,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"92","2IvrdAb6zdxr3ZqplqJHbg",-3,"Jose Cuervo Tequileria","5757 Wayne Newton Blvd","Las Vegas","NV","89119",36.0805241787,-115.146616457,2,479,1,"Restaurants, Mexican",0,0,2,0,0,"loud",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"93","2LNnIARy-lGmrlEMZSxZ1w",8,"Great Buns Bakery","3270 E Tropicana Ave","Las Vegas","NV","89121",36.100745,-115.103546,4.5,154,1,"Sandwiches, Food, Restaurants, Desserts, Bakeries",1,0,1,1,0,"average",1,1,0,1,1,0,"no","none","casual",0,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"94","2lUp2T09MltaVT5awHRElA",10,"I. C. China Bistro","8125 W Sahara Ave, Ste 300","Las Vegas","NV","89117",36.1427540962,-115.2694656327,4.5,127,1,"Restaurants, Chinese",1,1,4,2,1,"quiet",1,2,0,1,5,1,"free","full_bar","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"95","2m4092MsMzEHkuxodaj6-g",3,"Ondori Asian Kitchen","4500 W Tropicana Ave","Las Vegas","NV","89103",36.102841,-115.201787,4,164,1,"Restaurants, Asian Fusion, Chinese, Sushi Bars, Japanese",1,1,2,2,0,"average",1,2,0,1,1,0,"free","beer_and_wine","casual",1,0,1,1,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"96","2Mp53KxlGeZJkodTuqpVow",10,"Project Pie - MGM","3799 S Las Vegas Blvd","Las Vegas","NV","89109",36.102324,-115.169228,4.5,385,0,"Gluten-Free, Restaurants, Pizza, Salad, Do-It-Yourself Food, Food",1,0,2,1,0,"average",1,2,0,0,1,0,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"97","2O_b-IAAW7SoPt__RX1Kww",14,"Buca di Beppo Italian Restaurant","3645 Las Vegas Blvd S","Las Vegas","NV","89109",36.113615837,-115.1696115733,3,138,1,"Restaurants, Pizza, Italian",1,1,3,2,1,"average",1,2,0,0,1,0,"free","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"98","2PS9kBbuJcmBhcNp-D62uA",7,"Mom's Teriyaki","2555 S Jones Blvd, Ste 3","Las Vegas","NV","89146",36.1433289011,-115.2254093438,4.5,166,1,"Japanese, Restaurants, Hawaiian, Asian Fusion",1,0,3,1,1,"average",1,1,0,0,1,0,"free","none","casual",1,1,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"99","2QznyHGF0PuiYkrl5RU66A",3,"Playa Papagayos","4760 W Sahara Ave, Ste 21","Las Vegas","NV","89102",36.1461525047,-115.2069849148,4.5,140,1,"Beer Bar, Bars, Nightlife, Restaurants, Seafood, Mexican",1,1,4,0,1,"quiet",1,1,1,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"100","2rvBPUBtQU0WfcOAHLQWRQ",3,"Crunch Donut Factory","1220 E Harmon Ave, Ste A","Las Vegas","NV","89119",36.1079963,-115.1363937,3.5,154,1,"Desserts, Ice Cream & Frozen Yogurt, Donuts, Cupcakes, Food, Waffles, Restaurants",1,0,3,1,1,"average",1,1,0,1,2,0,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"101","2sx52lDoiEtef7xgPCaoBw",9,"VegeNation","616 Carson Ave, Ste 120","Las Vegas","NV","89101",36.1672853944,-115.1393104473,4.5,1367,1,"Vegetarian, Bars, Live/Raw Food, Vegan, Sandwiches, Restaurants, Waffles, Wine Bars, Nightlife",1,1,5,1,1,"average",1,2,1,1,3,0,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"102","2weQS-RnoOBhb1KsHKyoSQ",6,"The Buffet","3131 Las Vegas Blvd S","Las Vegas","NV","89109",36.1268872232,-115.1655900478,3.5,4400,1,"Beauty & Spas, Food, Event Planning & Services, Hotels, Buffets, Casinos, Day Spas, Restaurants, Arts & Entertainment, Hotels & Travel",1,0,3,2,0,"average",0,3,0,0,1,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"103","2WiMyg8-DoXQ8_R5qFc2iQ",5,"Poke Addiction","7210 W Lake Mead Blvd, Ste 1","Las Vegas","NV","89128",36.1967709,-115.2491981,4,182,1,"Macarons, Specialty Food, Ice Cream & Frozen Yogurt, Poke, Restaurants, Asian Fusion, Wraps, Food",1,0,1,1,1,"average",1,2,1,1,2,0,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"104","2Wl4o7l54I-EtxtaDpOTzA",7,"Pub 365","255 E Flamingo Rd","Las Vegas","NV","89169",36.113105,-115.160233,4,153,1,"Bars, Restaurants, Beer Bar, Mexican, Burgers, Salad, Nightlife, Pubs, American (Traditional)",0,1,3,2,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"105","2Xc6cpbFM6bqKkgz6bV9kQ",-2,"Rock n Roll Sushi","3049 S Las Vegas Blvd, Ste 20, Key Center","Las Vegas","NV","89109",36.131973,-115.163728,3,112,0,"Ethnic Food, Japanese, Restaurants, Sushi Bars, Imported Food, Specialty Food, Food",1,0,2,1,0,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"106","2XkVexeY_8zyc9nriSElQg",1,"Tacos Tijuana","2554 E Tropicana Ave","Las Vegas","NV","89121",36.1002088852,-115.1151449348,4,223,1,"Food, Mexican, Restaurants",1,0,2,1,0,"average",1,1,0,1,1,1,"no","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"107","2YBO1LEKIgyle0uX50u15Q",2,"Noodle Exchange","4000 W Flamingo Rd","Las Vegas","NV","89103",36.1163540204,-115.192880854,3.5,184,1,"Restaurants, Chinese, Noodles",1,0,2,1,0,"average",1,2,0,1,1,0,"free","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"108","31cOttU_tML5b6eLLXZfsQ",5,"Go!ku","4300 W Spring Mountain Rd, Ste 108","Las Vegas","NV","89102",36.126900851,-115.1978033442,4,347,0,"Specialty Food, Noodles, Asian Fusion, Ramen, Shaved Ice, Sushi Bars, Food, Restaurants, Health & Medical, Japanese, Vegetarian",1,0,3,1,0,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"109","32JWhoH-Kiu1wRFTvHvW9Q",7,"Pie Me Over","6070 S Rainbow Blvd, Ste 7","Las Vegas","NV","89118",36.078686,-115.241801,5,123,0,"Food, Restaurants, American (Traditional), Desserts, Bakeries, Do-It-Yourself Food",1,0,2,1,0,"quiet",1,1,0,1,0,0,"no","none","casual",0,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"110","33Tr0eRki1Yamzleu4GMdw",5,"Rosallie","6090 S Rainbow Blvd","Las Vegas","NV","89118",36.0780831,-115.2421295,4.5,339,1,"Food, Macarons, Bakeries, French, Specialty Food, Restaurants, Salad, Breakfast & Brunch, Sandwiches",1,0,3,1,1,"average",1,2,1,1,1,0,"free","beer_and_wine","casual",1,0,1,0,1,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"111","35fWtS1LZkaZ-ooKupJ1XA",4,"Buffalo Wild Wings","3663 Las Vegas Blvd, Ste 600","Las Vegas","NV","89109",36.1084021917,-115.1716533887,3,209,1,"Restaurants, American (Traditional), Bars, Chicken Wings, Sports Bars, Nightlife",1,0,3,0,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"112","364hhL5st0LV16UcBHRJ3A",7,"Yonaka Modern Japanese","4983 W Flamingo Rd, Ste A","Las Vegas","NV","89103",36.114935,-115.209737,4.5,940,0,"Japanese, Tapas/Small Plates, American (New), Sushi Bars, Restaurants, Asian Fusion",1,1,1,1,1,"average",0,2,0,0,1,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,1,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"113","3ajqOW9A7VhResA08I7RTg",-1,"Hash House A Go Go","1 S Main St","Las Vegas","NV","89101",36.171861,-115.146844,3.5,870,1,"Breakfast & Brunch, Restaurants, American (New)",1,0,3,1,0,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"114","3BCsAgo_1i4xMuTyLKMLRQ",5,"SkinnyFATS","6261 Dean Martin Dr","Las Vegas","NV","89118",36.0758761,-115.1817259,4.5,2206,1,"Food Delivery Services, Juice Bars & Smoothies, American (Traditional), Delis, Restaurants, Food, Breakfast & Brunch, American (New)",1,0,3,1,1,"average",1,2,0,1,3,1,"free","none","casual",0,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"115","3cHL1r5w2oLYH-veijtweA",7,"Public House","3355 Las Vegas Blvd S","Las Vegas","NV","89109",36.122828,-115.169206,3.5,686,1,"Gastropubs, Restaurants",0,1,1,2,1,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"116","3FlWR_osNPb8dcqLgHebHw",9,"Mimi's Cafe","1121 S Fort Apache","Las Vegas","NV","89117",36.1577139,-115.2918614,3,266,1,"French, American (Traditional), Restaurants, Breakfast & Brunch",1,1,3,1,1,"average",1,2,1,1,1,0,"no","beer_and_wine","casual",1,0,1,0,1,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"117","3fPIRTnBhd81MixgS9YoMQ",6,"California Pizza Kitchen at Fashion Show Mall","3200 Las Vegas Blvd S, Ste 1590","Las Vegas","NV","89109",36.1275236,-115.1715003,4,205,1,"American (New), Pizza, Salad, American (Traditional), Restaurants",1,1,2,1,1,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"118","3fT1kcQ-MVEImGHa3hll5w",3,"Earl of Sandwich","2010 Festival Plaza Dr, Ste 180","Las Vegas","NV","89135",36.1491481,-115.3331036,4,132,1,"Salad, Wraps, Caterers, Restaurants, Sandwiches, Event Planning & Services",1,0,1,0,1,"average",1,1,1,1,1,0,"no","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"119","3GEEy7RP6e4bT4LAiWFMFQ",-1,"Pizza Rock","201 N 3rd St","Las Vegas","NV","89101",36.1716181087,-115.1422670743,4,2103,1,"Pizza, Restaurants",1,1,3,1,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
